kmeans,fcm,fcm_membership,qkmeans,qfcm,qfcm_membership
0,0,0.4580982902283739,1,1,0.8907437759134178
0,0,0.4659797907499862,1,1,0.9728621318952307
0,0,0.45973324264175425,1,1,0.6505512096641841
0,0,0.4511357180525976,1,1,0.8908763624967496
0,0,0.45799015204225013,1,1,0.820210131606407
0,0,0.4565711230476494,1,1,0.6286665792020593
0,0,0.44368533079423944,0,0,0.7149011455086762
0,0,0.46134692879967715,0,0,0.9309364256156238
0,0,0.44672516591871886,0,0,0.7908292955290736
0,0,0.42348368243717543,0,0,0.9999491439042806
3,0,0.37149057363426075,0,0,0.6970969216292762
0,0,0.25818147125836527,0,2,0.5183734974299067
0,2,0.3495485404125325,2,2,0.9854628356498624
0,2,0.39985302547650264,2,2,0.9991102098969306
3,2,0.41726565479366834,2,2,0.8133408262249284
3,2,0.4164078385691872,2,2,0.8877650838795512
2,3,0.41416627575850246,0,2,0.6086367855814548
2,3,0.34534517473216353,0,0,0.9351985465381668
2,3,0.31967620416905296,3,3,0.5122223399086732
2,3,0.39666278061084337,0,0,0.9999543028846126
2,3,0.44691878347619274,2,2,0.7232477707674371
2,2,0.4292661321983842,2,2,0.9605226422942466
2,2,0.4014681496494572,2,2,0.9604598780323904
2,2,0.39709257736020975,2,2,0.9979838120056763
2,2,0.41621181853553374,2,2,0.880041494953779
2,2,0.36936635855429617,0,2,0.6418598438555558
2,2,0.3559538639147226,0,2,0.6958090854355967
2,2,0.3599453287530601,2,2,0.9908685092983652
2,2,0.37340578786184897,2,2,0.9061418846303312
2,2,0.3658744834827023,0,2,0.6705124245775651
2,2,0.3618274719582531,2,2,0.9867060532919569
2,2,0.3526798445573135,2,2,0.9190967644018859
2,2,0.3676100059720948,2,2,0.9731732731281995
2,2,0.35342114017103127,2,2,0.9745188738182609
2,2,0.3450555145680868,2,2,0.9497466462926751
2,2,0.33719060015111724,2,2,0.9666491732871478
2,2,0.34649324231343853,2,2,0.969394738857203
2,2,0.35861104706425007,2,2,0.9727864324091418
2,2,0.37143535164725916,2,2,0.9204037332313767
2,2,0.4034663352552321,2,2,0.9867620621206463
2,2,0.3874170506993383,2,2,0.9996600417039009
2,2,0.3999553519448563,2,2,0.9993515012774863
2,2,0.4095450221869202,2,2,0.9999541884378969
2,2,0.42142748782830186,0,2,0.7108679750979395
2,2,0.4335686223686047,0,2,0.58469014713892
2,2,0.42222155281053586,0,0,0.48462826795098873
2,2,0.41975375688903815,0,0,0.49648914183661913
2,2,0.42499371785009304,0,2,0.7906293534866398
2,2,0.4235287810126377,2,2,0.9284650272852184
2,2,0.42006144323440825,2,2,0.8853345847582238
2,2,0.435493143337456,0,2,0.6740397166914368
2,2,0.42675206913740676,0,0,0.5986780812631431
2,2,0.42835752612614236,2,2,0.611049973055285
2,3,0.4433194828313159,2,2,0.9952835309283741
2,3,0.43974755794071435,2,2,0.9775093676345327
2,2,0.43729556410132425,2,2,0.9960348480628565
2,2,0.41014027209083476,2,2,0.9926881687840258
2,2,0.41001520681042897,2,2,0.9933946188081121
2,2,0.4089441070694352,2,2,0.9883896913247587
2,2,0.37218488997667876,2,2,0.9922895599391307
2,2,0.2629360360318022,2,2,0.6205401875440117
0,0,0.34419735729975104,0,0,0.995038492502615
0,0,0.4022927500739434,0,0,0.9999432459225196
0,0,0.40034510551644087,0,0,0.9999444205808424
0,0,0.42061728637110146,0,0,0.9987964376754175
0,0,0.45522017235474443,0,0,0.623196489199313
0,0,0.46051233843190903,0,0,0.6028731529583107
0,0,0.44545445636567177,0,0,0.8918315364837713
0,0,0.4612820155338513,0,0,0.4723356415095643
0,0,0.44824769287037874,0,0,0.7810704504802944
0,0,0.44753011654514735,0,0,0.428575547404547
0,0,0.4429259167794758,1,1,0.4568407481955421
0,0,0.43556988957995524,1,1,0.49373278893552514
0,0,0.4490655501840992,0,0,0.4943733392372076
0,0,0.46484289194363776,1,1,0.45093228676967395
0,0,0.4525303568567442,1,1,0.6599124605295414
0,0,0.45567103014180965,1,1,0.4705700325601523
0,0,0.45440178937950454,1,1,0.9808838033813418
0,0,0.4539172861226441,1,1,0.8253482617184152
0,0,0.4484136789885443,1,1,0.6407704223967465
0,0,0.4470186861701681,1,1,0.7301080621637447
0,0,0.44871178468701384,1,1,0.7661072948437347
0,0,0.45852479998649237,1,1,0.701030995406738
0,0,0.4284832787745537,1,1,0.9925773803909212
0,0,0.44124384999481314,1,1,0.9335477858139746
0,0,0.45697588429574443,0,0,0.45380298498372756
0,0,0.4632292615466617,1,1,0.6578649131833257
0,0,0.4569929516914931,1,1,0.619028296291355
0,0,0.4489470453790278,1,1,0.42957552380840097
0,0,0.4587599871953471,0,0,0.45483225655219506
0,0,0.44868419265068327,0,0,0.9612808911857088
0,0,0.44454562137434617,0,0,0.889973637285812
3,0,0.4477165908789305,0,0,0.6025258840780788
3,0,0.4446623182692395,0,0,0.9996991880950697
3,0,0.44802459284550067,0,0,0.795040065597852
3,0,0.44826425621951044,0,0,0.9983748679739227
3,0,0.4357634618981722,0,0,0.8695695006930552
3,0,0.41901424597991654,0,0,0.7212586814989088
3,0,0.40610443849393196,0,0,0.3476183714501544
3,0,0.39867501167443603,0,0,0.544280469435313
0,0,0.44265402960495276,1,1,0.6318902190043816
0,0,0.43336228966709983,1,1,0.972729858381995
0,0,0.4434320257109853,1,1,0.7419381579256485
0,0,0.44290117550897334,0,0,0.5166685121923641
0,0,0.44129753718159076,1,1,0.9587205650704461
0,0,0.4379263557707323,1,1,0.8631129632976363
0,0,0.449031996832547,1,1,0.647125607730959
0,0,0.43970875564669853,0,0,0.49432693382352855
0,0,0.44412144737570675,0,0,0.8115505737653248
0,0,0.42720905996903175,0,0,0.8747531150454909
0,0,0.4163302784405345,0,0,0.9754161060943113
3,0,0.3371644110389398,0,2,0.40710743676051925
3,0,0.2613829527315858,2,2,0.7458179096032888
2,2,0.35962028121489276,2,2,0.8862252240687885
2,2,0.3685634514091922,2,2,0.9913430939210724
2,2,0.4365526018898384,2,2,0.9993950787120309
2,3,0.429512954140908,2,2,0.6867356529671248
2,3,0.4015051199613977,0,0,0.4639782443257616
2,3,0.37912489845669545,0,0,0.9449486705500558
3,3,0.3620751501924515,0,0,0.9985385922628266
2,3,0.407662154601398,0,0,0.7622489199126931
2,3,0.4144680734471298,0,2,0.4976693963555151
2,2,0.42008282470744057,2,2,0.9994669224963358
2,2,0.3835354063035904,2,2,0.9996206675413656
2,2,0.3699990360202215,2,2,0.9786511946333765
2,2,0.36397250487243954,2,2,0.9845192984540926
2,2,0.3930804214302626,2,2,0.9192436520922482
2,2,0.3712216396254553,2,2,0.9905081624550396
2,2,0.37309797316857213,2,2,0.9897376993226361
2,2,0.35691609890130377,0,2,0.673677452177843
2,2,0.3517168574845184,0,2,0.6451616168933918
2,2,0.36207856192603866,2,2,0.8966174787766767
2,2,0.3248153972326729,2,2,0.9714295876326178
2,2,0.36807086528409866,2,2,0.9914484104393202
2,2,0.3264594823920337,2,2,0.9533972055140061
2,2,0.36352246928642806,2,2,0.9540216224511139
2,2,0.3428103458413709,2,2,0.9049335923764498
2,2,0.3699477361055492,2,2,0.9882084354669516
2,2,0.39169656474751247,0,2,0.4742979676251121
2,2,0.36594035572517525,2,2,0.9275523218942384
2,2,0.3788689239010004,0,2,0.6923916795451344
2,2,0.3944010240147171,0,0,0.999948276995647
2,2,0.40665508510898185,0,0,0.9967779133889098
2,2,0.40423779925868214,0,0,0.7625009741701567
2,2,0.4212352634036828,0,0,0.6686459780571508
2,2,0.4052175378643847,0,0,0.9968901806621655
2,3,0.40878979583011793,0,0,0.9616997062640655
2,3,0.42370139129868833,0,0,0.5489710633446914
2,2,0.4280395828117788,0,2,0.5313974167194906
2,2,0.4144525899631562,2,2,0.8771085755199268
2,2,0.4333063685240291,2,2,0.9991841392658932
2,3,0.4313956029097148,2,2,0.9886559548464824
2,3,0.4153728740494196,2,2,0.8529233223343612
2,3,0.41904269673736305,2,2,0.9046929389463894
2,3,0.4227891110182419,2,2,0.8851705990495837
2,2,0.43517184921874585,2,2,0.9999582546977519
2,2,0.403907600688368,2,2,0.9971865487892648
2,2,0.3821918044972749,2,2,0.9989117897064604
2,2,0.3461976962429559,0,2,0.6184937996666031
2,2,0.32211607427690314,2,2,0.9120443868107813
0,0,0.33395221632234073,0,0,0.9392666626142461
0,0,0.40014396908065,0,0,0.9790516958862107
0,0,0.4146870174040833,0,0,0.9976213469085251
0,0,0.43271285253973607,0,0,0.7929248867089898
0,0,0.4322583324511854,0,0,0.47227277128995776
0,0,0.4294047751960802,0,0,0.9876360601355384
0,0,0.4468252426673157,1,0,0.46327381851353594
0,0,0.4459355501262529,0,0,0.4780265973808397
0,0,0.43902097796957457,1,1,0.5315731825298584
3,0,0.4415437688728643,0,0,0.45432845872413274
0,0,0.4276955966320359,0,0,0.8791138832143635
0,0,0.4315603412600509,0,0,0.9935253049172766
0,0,0.44128042523036604,0,0,0.602095665965179
0,0,0.44954306666828703,0,0,0.4452689077303937
0,0,0.4367783700970178,0,0,0.5674862141255276
0,0,0.4418656101006991,0,0,0.586395108842589
0,0,0.4481194021810299,1,1,0.5068256850145252
0,0,0.44642418829006864,1,1,0.6580985991774642
0,0,0.43516701094507765,1,1,0.9284179539900345
0,0,0.44210390330152205,0,0,0.5313378625063031
0,0,0.4481908791945821,0,0,0.653962872894599
0,0,0.44370459726493294,0,0,0.4261448623537366
0,0,0.43740468374594926,0,0,0.812977293330644
0,0,0.4405485564003346,0,0,0.5650224695144332
0,0,0.44954696940308214,0,0,0.5834186172914206
0,0,0.43136658879903483,1,1,0.7557357710903012
0,0,0.4568767944976085,1,0,0.4355359346898752
0,0,0.44182243604620397,1,1,0.4566304389708468
0,0,0.4352145051156221,1,1,0.8547754833968945
0,0,0.4401975504665872,1,1,0.589534596624462
0,0,0.4443812684722399,1,0,0.42601061005765967
0,0,0.4465374670863982,0,0,0.793770878318111
3,0,0.4322232101534467,0,0,0.9223399811563086
3,0,0.4303193701505842,0,0,0.9974147433117164
3,0,0.437077451444317,0,0,0.98049019011915
3,0,0.4329910482465907,0,0,0.9565092459510067
3,0,0.4271280613077243,0,0,0.9262303583552504
3,0,0.4345796373963372,0,0,0.9823282977535797
3,0,0.4082853101665895,0,0,0.2974922690131809
3,0,0.40014974440121137,0,0,0.27763684790503257
0,0,0.44838997989336105,1,1,0.578278417681199
0,0,0.4479562953408137,1,1,0.6660732168671565
0,0,0.44843577536929574,0,0,0.47168554091859777
0,0,0.45292746393680333,0,0,0.5133725836315348
0,0,0.4619973074628808,1,0,0.42474466045330206
0,0,0.45451317322341206,0,0,0.45024832359532097
3,0,0.45155436338713956,0,0,0.9341343434601892
3,0,0.4543069358911587,0,0,0.8456571354222246
3,0,0.45944898665431755,0,0,0.9515303345717939
0,0,0.4504061201371192,0,0,0.9876088444270875
0,0,0.39326487010031225,0,0,0.42650574841508093
3,0,0.31887813761500383,2,2,0.5345578879969524
3,0,0.24298138665308067,2,2,0.6089341948268261
3,2,0.3333130867026497,2,2,0.9669407464746628
3,2,0.39612741831875026,2,2,0.9458730054127406
2,2,0.4105754133773554,2,2,0.897774214582874
2,2,0.447255884927652,2,2,0.9418339422715039
2,3,0.42018044011259525,0,0,0.7411719296655009
3,4,0.45251819707660557,3,3,0.686417779899436
3,4,0.5634476192481529,3,3,0.745949385751779
0,4,0.321126806011392,3,3,0.8256974263039694
2,3,0.42636167156632565,0,0,0.9704227867201007
2,2,0.4329528139073841,2,2,0.8711161920623479
2,2,0.4236810118881573,2,2,0.9995365964137838
2,2,0.4190729620952889,2,2,0.9991803124943541
2,2,0.39493580358839225,2,2,0.9965147629639689
2,2,0.41296215412952386,2,2,0.9739128818996267
2,2,0.40453839054372,2,2,0.8994630456272218
2,2,0.35638581209530934,2,2,0.9780370433530174
2,2,0.3689922077500271,2,2,0.9877693896126795
2,2,0.39320482356011743,2,2,0.9981234182195514
2,2,0.3663513505897003,2,2,0.9574284018687572
2,2,0.35456629882428825,2,2,0.960255465143225
2,2,0.370980226790204,2,2,0.969620556744898
2,2,0.38191678762079334,2,2,0.9671497673893412
2,2,0.38143717177130393,2,2,0.8702025277546274
2,2,0.3856327491138401,2,2,0.9919153506760756
2,2,0.3861037252665827,2,2,0.9488856251300806
2,2,0.39612744099732405,2,2,0.9953437301118586
2,2,0.40079734850781223,2,2,0.9979243662342142
2,2,0.4095624254826962,0,2,0.7365824494889784
2,2,0.4225727564318926,2,2,0.8986674175283503
2,2,0.421044686723849,2,2,0.8616437153833725
2,2,0.4326561906450651,0,0,0.9618557004354448
2,3,0.44055522929349644,0,0,0.9968966187839382
2,3,0.4132352238557828,0,0,0.9990579513225979
2,3,0.3928809887203425,0,0,0.8957421855426858
2,3,0.39933448372497965,0,0,0.9757807362848588
2,3,0.41886146061154395,0,0,0.9931848549553178
2,3,0.4197274157218937,0,0,0.9961437758483799
2,3,0.4139415253299192,0,0,0.7867346515977962
2,3,0.4233142122293972,2,2,0.8954916478001379
2,3,0.4290523412573724,2,2,0.9350148142511066
2,3,0.4349958958324786,2,2,0.9418504088935821
2,2,0.43263666907951814,2,2,0.9840717859907033
2,2,0.41907804506418883,2,2,0.9946289240722589
2,2,0.42451156501373033,2,2,0.9991613443489686
2,2,0.4094045421614467,2,2,0.9948961226513895
2,2,0.3677182645568823,2,2,0.9437482081852865
2,2,0.2575321831629824,0,2,0.49856326338094503
0,0,0.36441216811272087,0,0,0.6190254064980036
0,0,0.42656761790831366,0,0,0.9966713747467485
0,0,0.46062600298318884,0,0,0.8663121665261064
0,0,0.45851089557233243,0,0,0.9988239145058774
0,0,0.46377502802183845,0,0,0.955993302914651
0,0,0.4489807275353699,0,0,0.6046339075430157
0,0,0.44564321820619374,0,0,0.810028044235231
0,0,0.4449409934682847,0,0,0.8934551018180639
0,0,0.44871294518631966,0,0,0.8052634223452532
0,0,0.4482325142094172,1,1,0.6015259200345031
0,0,0.4433852640792783,1,1,0.8788175870343086
0,0,0.4457341590351608,1,1,0.48514271778067736
0,0,0.45309044462027387,0,0,0.7580833580085383
0,0,0.44956162333284755,0,0,0.4921480891070565
0,0,0.4525331650043285,1,1,0.7577843512328685
0,0,0.4578800933976941,1,1,0.45457593542669045
0,0,0.45049920640398056,0,0,0.525932928616958
0,0,0.4502799076173384,1,1,0.6440596672986298
0,0,0.4539186820409394,1,1,0.4420962830854455
3,0,0.45784547516094315,0,0,0.46355121058657994
0,0,0.4650810457723051,1,0,0.4298350778811605
0,0,0.45744251472333414,0,0,0.587919875763934
0,0,0.4530589672824697,0,0,0.44394756044737366
0,0,0.45376689671129056,0,0,0.6143863571629693
0,0,0.4551830733156118,0,0,0.8175244742651423
3,0,0.4616153847186139,0,0,0.567872562455321
0,0,0.4603895942390324,1,1,0.45362680444204884
0,0,0.46268798949958057,1,1,0.44927238837748973
0,0,0.45910019885094133,1,1,0.4470870485474304
0,0,0.4455081750811712,1,1,0.42761165672625556
0,0,0.459011586379897,0,0,0.5147785108868687
0,0,0.45483451815623843,0,0,0.5484243258907041
0,0,0.45054141342694665,0,0,0.6795651375803067
3,0,0.4529359701979502,0,0,0.9447954608814558
3,0,0.4549179197953379,0,0,0.8209246747721465
3,0,0.45626430833228143,0,0,0.8102528329899015
0,0,0.4543011611300856,0,0,0.7851055284778311
0,0,0.45793970142921775,0,0,0.8599608886734996
3,0,0.4549755669094468,0,0,0.9999479760804038
3,0,0.4384060315931818,0,0,0.8675571663355596
0,0,0.457014845996552,1,1,0.9776975021778395
0,0,0.4455910893772246,1,1,0.7832268521272393
0,0,0.4424877780609941,1,1,0.6184711300157041
0,0,0.45836758077917317,1,0,0.4301092677869886
0,0,0.44411938469691803,1,1,0.4273667969522544
0,0,0.4489910381505489,0,0,0.5870597181806674
0,0,0.46277054615567703,0,0,0.8093813006253805
0,0,0.45022939177371923,0,0,0.6042974688472784
0,0,0.45963107713512935,0,0,0.633639055869628
3,0,0.43197032025671545,0,0,0.9999483577409428
3,0,0.432172562066687,0,0,0.9571899452370803
3,0,0.37598745307972026,0,2,0.3182248830625757
3,0,0.3331495449930894,2,2,0.43647590942317693
3,0,0.2517756881546878,2,2,0.705065709618853
0,2,0.34227217356677264,2,2,0.9328239303015241
2,2,0.3819713760637015,2,2,0.99114806105327
2,2,0.4399162869120111,2,2,0.997682794677169
0,3,0.3816597757193527,3,3,0.4890682387702254
3,4,0.7337013991175703,4,4,0.5848860503828115
3,4,0.726153944408912,4,4,0.7461331391552561
3,4,0.615768202246923,3,3,0.4792875477233537
2,3,0.3644099873866619,0,2,0.46358847707242146
2,3,0.44308718440443934,2,2,0.9767495611814986
2,2,0.41663738041087944,2,2,0.9990801839578554
2,2,0.40149227242907964,2,2,0.9993491427444873
2,2,0.4085813835852108,2,2,0.9993921880541928
2,2,0.37940470306439,0,2,0.6250154796744066
2,2,0.40392621339751117,2,2,0.997534054220028
2,2,0.39294152632566015,2,2,0.9903765835229896
2,2,0.3940812511328526,2,2,0.9977826176869032
2,2,0.3704581595898545,2,2,0.9714183048235853
2,2,0.3851613456102999,2,2,0.9648201385546524
2,2,0.3990184705607492,2,2,0.993890903579223
2,2,0.3801730286722109,2,2,0.9854469523439986
2,2,0.3721272036236616,2,2,0.952998444337771
2,2,0.3908865468597897,2,2,0.9984837827187935
2,2,0.41826669180453185,2,2,0.9833308911554623
2,2,0.3934373290644983,2,2,0.9993818826720445
2,2,0.38850753825636974,2,2,0.9393295729892317
2,2,0.4368832802324775,2,2,0.9987202783151021
2,2,0.4256028652531566,0,2,0.6086109023964363
2,2,0.4252885387987575,0,2,0.6166068121823993
2,2,0.4273998147171646,0,0,0.5953303328434427
2,3,0.4006874692898165,0,0,0.80451165875986
2,4,0.36292665065784013,3,3,0.9984509588000942
2,4,0.5686041340900283,4,4,0.9418669664141299
2,4,0.5439559217144324,3,4,0.5223578309037693
2,4,0.4973289330816801,3,4,0.6689769362946164
2,4,0.5420324292320995,3,3,0.5599078240198216
0,4,0.540187548823364,3,3,0.5523240659160663
2,3,0.31531016640861803,0,0,0.9939094932247876
0,3,0.389654661201448,0,2,0.46919274506630615
2,3,0.4196267440534234,2,2,0.5655169736776277
0,3,0.41760529621209114,2,2,0.991356967956507
2,2,0.41303642230936655,2,2,0.9987961018152193
2,2,0.3981887245366679,2,2,0.9680863558170609
2,2,0.400027123083699,2,2,0.9886446651099448
0,2,0.36415648227990843,2,2,0.971027993650301
2,2,0.31736934523878374,2,2,0.917056279003687
2,0,0.2974299883118723,0,0,0.5071208076912157
0,0,0.42814705984747226,0,0,0.9982712692185634
0,0,0.4436557652855213,0,0,0.9988071507737695
0,0,0.43637688309069406,0,0,0.7118661427618713
0,0,0.4566876822287523,0,0,0.7971584658346107
0,0,0.4483036253184838,0,0,0.9648016596648218
0,0,0.44109193533309327,0,0,0.5154823694546667
0,0,0.43329738417633806,0,0,0.5416428098642649
3,0,0.4376010153862685,0,0,0.7793443050247716
3,0,0.44694843301536946,0,0,0.8857270805023327
3,0,0.44450998445829676,0,0,0.6616515393968776
0,0,0.4470398096055066,0,0,0.8067867210092132
3,0,0.45040821287242905,0,0,0.8109976338379778
0,0,0.4466003394278463,0,0,0.4949193016791995
0,0,0.446806965917272,1,1,0.4833540697740072
0,0,0.4298093053653053,0,0,0.6139985440884592
0,0,0.442329967518169,0,0,0.6768996494046191
0,0,0.46126199820621056,0,0,0.5417312066239406
3,0,0.44443722814053105,0,0,0.6629192363354325
3,0,0.43982398084179225,0,0,0.8266229618942824
3,0,0.44643297640079577,0,0,0.947899665889532
0,0,0.45366755593037916,0,0,0.7053348622913566
3,0,0.4461022034013003,0,0,0.726267885212817
3,0,0.45230485336434284,0,0,0.8126230694974953
3,0,0.4409217003112114,0,0,0.9909996616466553
0,0,0.44383757736568274,1,1,0.7301808681228344
0,0,0.4480572481399024,0,0,0.5219285335693568
3,0,0.43209029988060427,0,0,0.9578068665355444
3,0,0.4289204156249099,0,0,0.9981238183004241
0,0,0.4441368758279313,0,0,0.9375108080269322
0,0,0.4576858994476487,0,0,0.6595079289481717
0,0,0.44329807783518693,0,0,0.6013007487313939
0,0,0.44532811280605694,0,0,0.48326172997059896
3,0,0.43453145880382815,0,0,0.6322838096083602
0,0,0.4410628886717641,0,0,0.6593855690848477
0,0,0.43648608016748497,0,0,0.7903525586884396
3,0,0.4425203519689957,0,0,0.6842146705396999
3,0,0.4521337131377202,0,0,0.8079108326915951
3,0,0.4390882203726872,0,0,0.9870598759260809
3,0,0.4326635574612158,0,0,0.9999379354616079
3,0,0.42842569009826115,0,0,0.9999518143167468
0,0,0.45281635376856866,1,1,0.44532554586559053
0,0,0.44232539638119295,0,0,0.44211470866159763
0,0,0.21058995256679372,1,1,0.966986566278511
0,0,0.44230387611688443,1,1,0.4416196820922931
0,0,0.439557018943523,1,1,0.5521995821930734
0,0,0.4350617189672188,1,1,0.6954369006864866
0,0,0.43672605111336277,1,1,0.7444114398269426
0,0,0.4336133579812701,1,1,0.7210434908139502
3,0,0.424816026733443,0,0,0.9524541478870399
0,0,0.44137519749542475,0,0,0.9999479882231975
0,0,0.41585272548642394,0,0,0.9612920229281182
3,0,0.38485560193917695,0,0,0.6322877017601395
3,0,0.35259465532907763,2,2,0.3602349813256827
3,0,0.2704752195443885,2,2,0.6360770288000965
0,2,0.28055621012538684,2,2,0.8791478277344372
0,2,0.3481662551852907,2,2,0.9493267161002645
2,2,0.4164001180143419,2,2,0.9911182328038924
3,3,0.4045962956395025,0,2,0.5027124052798096
3,4,0.3678276428562209,0,0,0.9013280926787447
3,4,0.6129674572312176,0,0,0.8503483329939384
0,4,0.4728378373099621,1,1,0.7397816555678274
2,3,0.3067850443900564,2,1,0.39552170159357536
2,3,0.40298603881615364,2,2,0.7885853901229006
2,2,0.41623997770658594,2,2,0.9724701068846259
2,2,0.40219466020098815,2,2,0.9986096479607837
2,2,0.3889337538830674,0,2,0.6310869334598266
2,2,0.4020527299323816,2,2,0.9982523214249249
2,2,0.3893908685301385,2,2,0.9984945866291591
2,2,0.40122114929310876,2,2,0.9968008309396424
2,2,0.37511062156764596,2,2,0.8957890260483257
2,2,0.3776454911849247,2,2,0.9514001152482234
2,2,0.37928656236858194,2,2,0.9955371160539958
2,2,0.3716653896461364,2,2,0.9865748725030694
2,2,0.3467437858856659,2,2,0.867421155518783
2,2,0.3373222887460651,2,2,0.873048521281917
2,2,0.3671798739420705,2,2,0.9851827959974537
2,2,0.40276071999844404,2,2,0.9949758591912042
2,2,0.3967414769164229,2,2,0.9998149208971258
2,2,0.411113648672426,0,2,0.7797055512447727
2,2,0.40674001475324206,0,0,0.6102645907928481
2,2,0.40340962961730725,0,2,0.4883282011763328
2,2,0.3999970856033264,0,0,0.7512302109675444
2,3,0.41328263473846355,2,2,0.8293655556997117
2,3,0.39664614530122094,0,0,0.9820797956197739
2,4,0.49752343203206206,3,3,0.6942017724577897
0,4,0.6444767951646563,4,4,0.9899220803222855
2,4,0.6918158669400233,4,4,0.8804493136283881
2,4,0.6849179280003324,4,4,0.9835895390195788
3,4,0.7092343766446938,4,4,0.43140699928347237
3,4,0.6649841739487361,4,4,0.28213988983136085
3,4,0.6944974958611583,4,4,0.3843763758013412
0,4,0.4344346361144219,3,4,0.6905147115249654
0,3,0.40750428488832136,0,0,0.47874751177813823
0,2,0.41709154460896486,2,2,0.9986566257454781
0,2,0.4142165893128555,2,2,0.9988218334191871
2,2,0.37440679541638966,2,2,0.9982672962547494
0,2,0.31054625638156347,2,2,0.9310766416933094
0,2,0.2735430181802263,2,2,0.817384267686348
2,0,0.2552461599749047,0,2,0.5358572429679348
0,0,0.37789834041281245,0,0,0.98027004498407
3,0,0.40631707896359803,0,0,0.8860900876003824
3,0,0.43908055770301074,0,0,0.707761526937893
0,0,0.4380001036594319,0,0,0.8115529863077591
0,0,0.4416261443020318,0,0,0.707064809716038
0,0,0.438781086795814,1,0,0.4886332254159139
3,0,0.4403377832966436,0,0,0.999948923028431
3,0,0.4367161600393324,0,0,0.974623640705447
3,0,0.4385237838279054,0,0,0.798520727437904
3,0,0.4407973300895977,0,0,0.8926054249147393
3,0,0.44266734540209723,0,0,0.5076700723789748
0,0,0.44027038400010593,0,0,0.9988180576177859
3,0,0.4361715303536206,0,0,0.9673228084431769
3,0,0.4385743957399132,0,0,0.9999501454718789
0,0,0.44720886302804325,0,0,0.8045367235595985
3,0,0.4354090038694011,0,0,0.9992664483076878
3,0,0.42395472077940605,0,0,0.999760069718
3,0,0.4314390942112603,0,0,0.8685204834477308
3,0,0.43798896962609485,0,0,0.9612868757023513
3,0,0.43969618243193215,0,0,0.9333189315968193
3,0,0.43486449001598065,0,0,0.9995720901090677
3,0,0.4444812409611595,0,0,0.953719262624313
3,0,0.4427894236541758,0,0,0.8257600723045397
3,0,0.43669787153996065,0,0,0.9693057298948823
3,0,0.4455643835019451,0,0,0.9521263225217016
3,0,0.4348702839591426,0,0,0.9460533373033497
3,0,0.43917393536931065,0,0,0.7982502670906534
0,0,0.4339466275835661,0,0,0.9977476822619887
3,0,0.441391131562177,0,0,0.9869780173727283
0,0,0.45107815648730665,0,0,0.9493530276196998
3,0,0.44741925696378976,0,0,0.8927213916137529
0,0,0.45361711273314664,0,0,0.885154537202622
0,0,0.4406582548664592,0,0,0.6043317745578662
3,0,0.441306852709089,0,0,0.9620333014107091
3,0,0.44611666554261503,1,1,0.46360882028254496
3,0,0.4512229768485521,1,0,0.43776729140526577
3,0,0.43524874980902517,0,0,0.8093763266130114
3,0,0.4358779686767709,0,0,0.9586660134683055
0,0,0.44745666598621703,1,1,0.4265667751854833
3,0,0.4472793071785167,0,0,0.6590065668331498
0,0,0.4407199826369672,0,0,0.9551193588156958
0,0,0.45868759860161246,1,1,0.9515944898861755
0,0,0.4544504322986123,1,1,0.916384733792647
0,0,0.45343482541966934,1,1,0.9747965023931956
0,0,0.46269834455463876,1,1,0.947401081847788
0,0,0.46177400890249376,1,1,0.5047614143668853
0,0,0.4518004335691223,1,0,0.42810584594446444
0,0,0.45162674653525137,1,1,0.44215237012897124
0,0,0.45992409518140637,0,0,0.6456411849266269
0,0,0.4603587949895327,0,0,0.5102755541831789
0,0,0.4507826222690837,0,0,0.9618248921559243
0,0,0.4379140911533495,0,0,0.9999411382221228
0,0,0.4323096320111099,0,0,0.930694009418726
3,0,0.4038393646472034,0,0,0.8271024428433501
0,0,0.29852386091854793,0,2,0.45253427944091984
0,2,0.30070388937678955,2,2,0.8897214309111864
0,2,0.3421743461642779,2,2,0.9599594836628027
0,2,0.4064213062603486,2,2,0.9985437394726023
2,2,0.43098531913472676,2,2,0.9970058485721788
3,3,0.4043060483831271,2,2,0.740778676198935
0,4,0.3483092326067261,1,1,0.3755691377292517
0,4,0.3622080740196351,4,4,0.34104299725758824
0,4,0.31358901122509286,4,4,0.29484318035517587
2,3,0.3726127348551984,2,2,0.40609155866397756
2,3,0.435979228748724,2,2,0.9049533211362092
2,2,0.4356232080449513,2,2,0.9814507722588199
2,2,0.4481091992767561,2,2,0.9986953084582119
2,2,0.43949035054752184,2,2,0.9998668272384609
2,2,0.4154615952110614,2,2,0.9999582297090671
2,2,0.42760340988472373,2,2,0.9988045827627625
2,3,0.43233367202408807,2,2,0.7049606871473796
2,3,0.40260422413061325,0,0,0.9969667715064352
2,3,0.42978505104979065,0,0,0.8577866898266973
2,3,0.4488233084617747,2,2,0.9652376241437073
2,2,0.4378641689753532,2,2,0.975329440080344
2,2,0.43278975259699476,2,2,0.9754302336248906
2,2,0.43206944813507303,2,2,0.9919667915995151
2,2,0.4223562877083234,2,2,0.8464778209137793
2,2,0.4412625422752107,2,2,0.8144161941992125
2,2,0.4318562035206582,2,2,0.8132304609563852
2,2,0.44637308376248247,0,0,0.5311273312299751
